ID	gene
250325_k562_perturbseq_enhancers_dup_filtered_min3_30329	250325_k562_perturbseq_enhancers_dup_filtered_min3_30329
250325_k562_perturbseq_enhancers_dup_filtered_min3_30330	250325_k562_perturbseq_enhancers_dup_filtered_min3_30330
250325_k562_perturbseq_enhancers_dup_filtered_min3_30331	250325_k562_perturbseq_enhancers_dup_filtered_min3_30331
250325_k562_perturbseq_enhancers_dup_filtered_min3_30332	250325_k562_perturbseq_enhancers_dup_filtered_min3_30332
250325_k562_perturbseq_enhancers_dup_filtered_min3_30333	250325_k562_perturbseq_enhancers_dup_filtered_min3_30333
250325_k562_perturbseq_enhancers_dup_filtered_min3_30334	250325_k562_perturbseq_enhancers_dup_filtered_min3_30334
250325_k562_perturbseq_enhancers_dup_filtered_min3_30335	250325_k562_perturbseq_enhancers_dup_filtered_min3_30335
250325_k562_perturbseq_enhancers_dup_filtered_min3_30336	250325_k562_perturbseq_enhancers_dup_filtered_min3_30336
250325_k562_perturbseq_enhancers_dup_filtered_min3_30337	250325_k562_perturbseq_enhancers_dup_filtered_min3_30337
250325_k562_perturbseq_enhancers_dup_filtered_min3_30338	250325_k562_perturbseq_enhancers_dup_filtered_min3_30338
250325_k562_perturbseq_enhancers_dup_filtered_min3_30339	250325_k562_perturbseq_enhancers_dup_filtered_min3_30339
250325_k562_perturbseq_enhancers_dup_filtered_min3_30340	250325_k562_perturbseq_enhancers_dup_filtered_min3_30340
250325_k562_perturbseq_enhancers_dup_filtered_min3_30341	250325_k562_perturbseq_enhancers_dup_filtered_min3_30341
250325_k562_perturbseq_enhancers_dup_filtered_min3_30342	250325_k562_perturbseq_enhancers_dup_filtered_min3_30342
250325_k562_perturbseq_enhancers_dup_filtered_min3_30343	250325_k562_perturbseq_enhancers_dup_filtered_min3_30343
250325_k562_perturbseq_enhancers_dup_filtered_min3_30344	250325_k562_perturbseq_enhancers_dup_filtered_min3_30344
250325_k562_perturbseq_enhancers_dup_filtered_min3_30345	250325_k562_perturbseq_enhancers_dup_filtered_min3_30345
250325_k562_perturbseq_enhancers_dup_filtered_min3_30346	250325_k562_perturbseq_enhancers_dup_filtered_min3_30346
250325_k562_perturbseq_enhancers_dup_filtered_min3_30347	250325_k562_perturbseq_enhancers_dup_filtered_min3_30347
250325_k562_perturbseq_enhancers_dup_filtered_min3_30348	250325_k562_perturbseq_enhancers_dup_filtered_min3_30348
250325_k562_perturbseq_enhancers_dup_filtered_min3_30349	250325_k562_perturbseq_enhancers_dup_filtered_min3_30349
250325_k562_perturbseq_enhancers_dup_filtered_min3_30350	250325_k562_perturbseq_enhancers_dup_filtered_min3_30350
250325_k562_perturbseq_enhancers_dup_filtered_min3_30351	250325_k562_perturbseq_enhancers_dup_filtered_min3_30351
250325_k562_perturbseq_enhancers_dup_filtered_min3_30352	250325_k562_perturbseq_enhancers_dup_filtered_min3_30352
250325_k562_perturbseq_enhancers_dup_filtered_min3_30353	250325_k562_perturbseq_enhancers_dup_filtered_min3_30353
250325_k562_perturbseq_enhancers_dup_filtered_min3_30354	250325_k562_perturbseq_enhancers_dup_filtered_min3_30354
250325_k562_perturbseq_enhancers_dup_filtered_min3_30355	250325_k562_perturbseq_enhancers_dup_filtered_min3_30355
250325_k562_perturbseq_enhancers_dup_filtered_min3_30356	250325_k562_perturbseq_enhancers_dup_filtered_min3_30356
250325_k562_perturbseq_enhancers_dup_filtered_min3_30357	250325_k562_perturbseq_enhancers_dup_filtered_min3_30357
250325_k562_perturbseq_enhancers_dup_filtered_min3_30358	250325_k562_perturbseq_enhancers_dup_filtered_min3_30358
250325_k562_perturbseq_enhancers_dup_filtered_min3_30359	250325_k562_perturbseq_enhancers_dup_filtered_min3_30359
250325_k562_perturbseq_enhancers_dup_filtered_min3_30360	250325_k562_perturbseq_enhancers_dup_filtered_min3_30360
250325_k562_perturbseq_enhancers_dup_filtered_min3_30361	250325_k562_perturbseq_enhancers_dup_filtered_min3_30361
250325_k562_perturbseq_enhancers_dup_filtered_min3_30362	250325_k562_perturbseq_enhancers_dup_filtered_min3_30362
250325_k562_perturbseq_enhancers_dup_filtered_min3_30363	250325_k562_perturbseq_enhancers_dup_filtered_min3_30363
250325_k562_perturbseq_enhancers_dup_filtered_min3_30364	250325_k562_perturbseq_enhancers_dup_filtered_min3_30364
250325_k562_perturbseq_enhancers_dup_filtered_min3_30365	250325_k562_perturbseq_enhancers_dup_filtered_min3_30365
250325_k562_perturbseq_enhancers_dup_filtered_min3_30366	250325_k562_perturbseq_enhancers_dup_filtered_min3_30366
250325_k562_perturbseq_enhancers_dup_filtered_min3_30367	250325_k562_perturbseq_enhancers_dup_filtered_min3_30367
250325_k562_perturbseq_enhancers_dup_filtered_min3_30368	250325_k562_perturbseq_enhancers_dup_filtered_min3_30368
250325_k562_perturbseq_enhancers_dup_filtered_min3_30369	250325_k562_perturbseq_enhancers_dup_filtered_min3_30369
250325_k562_perturbseq_enhancers_dup_filtered_min3_30370	250325_k562_perturbseq_enhancers_dup_filtered_min3_30370
250325_k562_perturbseq_enhancers_dup_filtered_min3_30371	250325_k562_perturbseq_enhancers_dup_filtered_min3_30371
250325_k562_perturbseq_enhancers_dup_filtered_min3_30372	250325_k562_perturbseq_enhancers_dup_filtered_min3_30372
250325_k562_perturbseq_enhancers_dup_filtered_min3_30373	250325_k562_perturbseq_enhancers_dup_filtered_min3_30373
250325_k562_perturbseq_enhancers_dup_filtered_min3_30374	250325_k562_perturbseq_enhancers_dup_filtered_min3_30374
250325_k562_perturbseq_enhancers_dup_filtered_min3_30375	250325_k562_perturbseq_enhancers_dup_filtered_min3_30375
250325_k562_perturbseq_enhancers_dup_filtered_min3_30376	250325_k562_perturbseq_enhancers_dup_filtered_min3_30376
250325_k562_perturbseq_enhancers_dup_filtered_min3_30377	250325_k562_perturbseq_enhancers_dup_filtered_min3_30377
250325_k562_perturbseq_enhancers_dup_filtered_min3_30378	250325_k562_perturbseq_enhancers_dup_filtered_min3_30378
250325_k562_perturbseq_enhancers_dup_filtered_min3_30379	250325_k562_perturbseq_enhancers_dup_filtered_min3_30379
250325_k562_perturbseq_enhancers_dup_filtered_min3_30380	250325_k562_perturbseq_enhancers_dup_filtered_min3_30380
250325_k562_perturbseq_enhancers_dup_filtered_min3_30381	250325_k562_perturbseq_enhancers_dup_filtered_min3_30381
250325_k562_perturbseq_enhancers_dup_filtered_min3_30382	250325_k562_perturbseq_enhancers_dup_filtered_min3_30382
250325_k562_perturbseq_enhancers_dup_filtered_min3_30383	250325_k562_perturbseq_enhancers_dup_filtered_min3_30383
250325_k562_perturbseq_enhancers_dup_filtered_min3_30384	250325_k562_perturbseq_enhancers_dup_filtered_min3_30384
250325_k562_perturbseq_enhancers_dup_filtered_min3_30385	250325_k562_perturbseq_enhancers_dup_filtered_min3_30385
250325_k562_perturbseq_enhancers_dup_filtered_min3_30386	250325_k562_perturbseq_enhancers_dup_filtered_min3_30386
250325_k562_perturbseq_enhancers_dup_filtered_min3_30387	250325_k562_perturbseq_enhancers_dup_filtered_min3_30387
250325_k562_perturbseq_enhancers_dup_filtered_min3_30388	250325_k562_perturbseq_enhancers_dup_filtered_min3_30388
250325_k562_perturbseq_enhancers_dup_filtered_min3_30389	250325_k562_perturbseq_enhancers_dup_filtered_min3_30389
250325_k562_perturbseq_enhancers_dup_filtered_min3_30390	250325_k562_perturbseq_enhancers_dup_filtered_min3_30390
250325_k562_perturbseq_enhancers_dup_filtered_min3_30391	250325_k562_perturbseq_enhancers_dup_filtered_min3_30391
250325_k562_perturbseq_enhancers_dup_filtered_min3_30392	250325_k562_perturbseq_enhancers_dup_filtered_min3_30392
250325_k562_perturbseq_enhancers_dup_filtered_min3_30393	250325_k562_perturbseq_enhancers_dup_filtered_min3_30393
250325_k562_perturbseq_enhancers_dup_filtered_min3_30394	250325_k562_perturbseq_enhancers_dup_filtered_min3_30394
250325_k562_perturbseq_enhancers_dup_filtered_min3_30395	250325_k562_perturbseq_enhancers_dup_filtered_min3_30395
250325_k562_perturbseq_enhancers_dup_filtered_min3_30396	250325_k562_perturbseq_enhancers_dup_filtered_min3_30396
250325_k562_perturbseq_enhancers_dup_filtered_min3_30397	250325_k562_perturbseq_enhancers_dup_filtered_min3_30397
250325_k562_perturbseq_enhancers_dup_filtered_min3_30398	250325_k562_perturbseq_enhancers_dup_filtered_min3_30398
250325_k562_perturbseq_enhancers_dup_filtered_min3_30399	250325_k562_perturbseq_enhancers_dup_filtered_min3_30399
250325_k562_perturbseq_enhancers_dup_filtered_min3_30400	250325_k562_perturbseq_enhancers_dup_filtered_min3_30400
250325_k562_perturbseq_enhancers_dup_filtered_min3_30401	250325_k562_perturbseq_enhancers_dup_filtered_min3_30401
250325_k562_perturbseq_enhancers_dup_filtered_min3_30402	250325_k562_perturbseq_enhancers_dup_filtered_min3_30402
250325_k562_perturbseq_enhancers_dup_filtered_min3_30403	250325_k562_perturbseq_enhancers_dup_filtered_min3_30403
250325_k562_perturbseq_enhancers_dup_filtered_min3_30404	250325_k562_perturbseq_enhancers_dup_filtered_min3_30404
250325_k562_perturbseq_enhancers_dup_filtered_min3_30405	250325_k562_perturbseq_enhancers_dup_filtered_min3_30405
250325_k562_perturbseq_enhancers_dup_filtered_min3_30406	250325_k562_perturbseq_enhancers_dup_filtered_min3_30406
250325_k562_perturbseq_enhancers_dup_filtered_min3_30407	250325_k562_perturbseq_enhancers_dup_filtered_min3_30407
250325_k562_perturbseq_enhancers_dup_filtered_min3_30408	250325_k562_perturbseq_enhancers_dup_filtered_min3_30408
250325_k562_perturbseq_enhancers_dup_filtered_min3_30409	250325_k562_perturbseq_enhancers_dup_filtered_min3_30409
250325_k562_perturbseq_enhancers_dup_filtered_min3_30410	250325_k562_perturbseq_enhancers_dup_filtered_min3_30410
250325_k562_perturbseq_enhancers_dup_filtered_min3_30411	250325_k562_perturbseq_enhancers_dup_filtered_min3_30411
250325_k562_perturbseq_enhancers_dup_filtered_min3_30412	250325_k562_perturbseq_enhancers_dup_filtered_min3_30412
250325_k562_perturbseq_enhancers_dup_filtered_min3_30413	250325_k562_perturbseq_enhancers_dup_filtered_min3_30413
250325_k562_perturbseq_enhancers_dup_filtered_min3_30414	250325_k562_perturbseq_enhancers_dup_filtered_min3_30414
250325_k562_perturbseq_enhancers_dup_filtered_min3_30415	250325_k562_perturbseq_enhancers_dup_filtered_min3_30415
250325_k562_perturbseq_enhancers_dup_filtered_min3_30416	250325_k562_perturbseq_enhancers_dup_filtered_min3_30416
250325_k562_perturbseq_enhancers_dup_filtered_min3_30417	250325_k562_perturbseq_enhancers_dup_filtered_min3_30417
250325_k562_perturbseq_enhancers_dup_filtered_min3_30418	250325_k562_perturbseq_enhancers_dup_filtered_min3_30418
250325_k562_perturbseq_enhancers_dup_filtered_min3_30419	250325_k562_perturbseq_enhancers_dup_filtered_min3_30419
250325_k562_perturbseq_enhancers_dup_filtered_min3_30420	250325_k562_perturbseq_enhancers_dup_filtered_min3_30420
250325_k562_perturbseq_enhancers_dup_filtered_min3_30421	250325_k562_perturbseq_enhancers_dup_filtered_min3_30421
250325_k562_perturbseq_enhancers_dup_filtered_min3_30422	250325_k562_perturbseq_enhancers_dup_filtered_min3_30422
250325_k562_perturbseq_enhancers_dup_filtered_min3_30423	250325_k562_perturbseq_enhancers_dup_filtered_min3_30423
250325_k562_perturbseq_enhancers_dup_filtered_min3_30424	250325_k562_perturbseq_enhancers_dup_filtered_min3_30424
250325_k562_perturbseq_enhancers_dup_filtered_min3_30425	250325_k562_perturbseq_enhancers_dup_filtered_min3_30425
250325_k562_perturbseq_enhancers_dup_filtered_min3_30426	250325_k562_perturbseq_enhancers_dup_filtered_min3_30426
250325_k562_perturbseq_enhancers_dup_filtered_min3_30427	250325_k562_perturbseq_enhancers_dup_filtered_min3_30427
250325_k562_perturbseq_enhancers_dup_filtered_min3_30428	250325_k562_perturbseq_enhancers_dup_filtered_min3_30428
250325_k562_perturbseq_enhancers_dup_filtered_min3_30429	250325_k562_perturbseq_enhancers_dup_filtered_min3_30429
250325_k562_perturbseq_enhancers_dup_filtered_min3_30430	250325_k562_perturbseq_enhancers_dup_filtered_min3_30430
250325_k562_perturbseq_enhancers_dup_filtered_min3_30431	250325_k562_perturbseq_enhancers_dup_filtered_min3_30431
250325_k562_perturbseq_enhancers_dup_filtered_min3_30432	250325_k562_perturbseq_enhancers_dup_filtered_min3_30432
250325_k562_perturbseq_enhancers_dup_filtered_min3_30433	250325_k562_perturbseq_enhancers_dup_filtered_min3_30433
250325_k562_perturbseq_enhancers_dup_filtered_min3_30434	250325_k562_perturbseq_enhancers_dup_filtered_min3_30434
250325_k562_perturbseq_enhancers_dup_filtered_min3_30435	250325_k562_perturbseq_enhancers_dup_filtered_min3_30435
250325_k562_perturbseq_enhancers_dup_filtered_min3_30436	250325_k562_perturbseq_enhancers_dup_filtered_min3_30436
250325_k562_perturbseq_enhancers_dup_filtered_min3_30437	250325_k562_perturbseq_enhancers_dup_filtered_min3_30437
250325_k562_perturbseq_enhancers_dup_filtered_min3_30438	250325_k562_perturbseq_enhancers_dup_filtered_min3_30438
250325_k562_perturbseq_enhancers_dup_filtered_min3_30439	250325_k562_perturbseq_enhancers_dup_filtered_min3_30439
250325_k562_perturbseq_enhancers_dup_filtered_min3_30440	250325_k562_perturbseq_enhancers_dup_filtered_min3_30440
250325_k562_perturbseq_enhancers_dup_filtered_min3_30441	250325_k562_perturbseq_enhancers_dup_filtered_min3_30441
250325_k562_perturbseq_enhancers_dup_filtered_min3_30442	250325_k562_perturbseq_enhancers_dup_filtered_min3_30442
250325_k562_perturbseq_enhancers_dup_filtered_min3_30443	250325_k562_perturbseq_enhancers_dup_filtered_min3_30443
250325_k562_perturbseq_enhancers_dup_filtered_min3_30444	250325_k562_perturbseq_enhancers_dup_filtered_min3_30444
250325_k562_perturbseq_enhancers_dup_filtered_min3_30445	250325_k562_perturbseq_enhancers_dup_filtered_min3_30445
250325_k562_perturbseq_enhancers_dup_filtered_min3_30446	250325_k562_perturbseq_enhancers_dup_filtered_min3_30446
250325_k562_perturbseq_enhancers_dup_filtered_min3_30447	250325_k562_perturbseq_enhancers_dup_filtered_min3_30447
250325_k562_perturbseq_enhancers_dup_filtered_min3_30448	250325_k562_perturbseq_enhancers_dup_filtered_min3_30448
250325_k562_perturbseq_enhancers_dup_filtered_min3_30449	250325_k562_perturbseq_enhancers_dup_filtered_min3_30449
250325_k562_perturbseq_enhancers_dup_filtered_min3_30450	250325_k562_perturbseq_enhancers_dup_filtered_min3_30450
250325_k562_perturbseq_enhancers_dup_filtered_min3_30451	250325_k562_perturbseq_enhancers_dup_filtered_min3_30451
250325_k562_perturbseq_enhancers_dup_filtered_min3_30452	250325_k562_perturbseq_enhancers_dup_filtered_min3_30452
250325_k562_perturbseq_enhancers_dup_filtered_min3_30453	250325_k562_perturbseq_enhancers_dup_filtered_min3_30453
250325_k562_perturbseq_enhancers_dup_filtered_min3_30454	250325_k562_perturbseq_enhancers_dup_filtered_min3_30454
250325_k562_perturbseq_enhancers_dup_filtered_min3_30455	250325_k562_perturbseq_enhancers_dup_filtered_min3_30455
250325_k562_perturbseq_enhancers_dup_filtered_min3_30456	250325_k562_perturbseq_enhancers_dup_filtered_min3_30456
250325_k562_perturbseq_enhancers_dup_filtered_min3_30457	250325_k562_perturbseq_enhancers_dup_filtered_min3_30457
250325_k562_perturbseq_enhancers_dup_filtered_min3_30458	250325_k562_perturbseq_enhancers_dup_filtered_min3_30458
250325_k562_perturbseq_enhancers_dup_filtered_min3_30459	250325_k562_perturbseq_enhancers_dup_filtered_min3_30459
250325_k562_perturbseq_enhancers_dup_filtered_min3_30460	250325_k562_perturbseq_enhancers_dup_filtered_min3_30460
250325_k562_perturbseq_enhancers_dup_filtered_min3_30461	250325_k562_perturbseq_enhancers_dup_filtered_min3_30461
250325_k562_perturbseq_enhancers_dup_filtered_min3_30462	250325_k562_perturbseq_enhancers_dup_filtered_min3_30462
250325_k562_perturbseq_enhancers_dup_filtered_min3_30463	250325_k562_perturbseq_enhancers_dup_filtered_min3_30463
250325_k562_perturbseq_enhancers_dup_filtered_min3_30464	250325_k562_perturbseq_enhancers_dup_filtered_min3_30464
250325_k562_perturbseq_enhancers_dup_filtered_min3_30465	250325_k562_perturbseq_enhancers_dup_filtered_min3_30465
250325_k562_perturbseq_enhancers_dup_filtered_min3_30466	250325_k562_perturbseq_enhancers_dup_filtered_min3_30466
250325_k562_perturbseq_enhancers_dup_filtered_min3_30467	250325_k562_perturbseq_enhancers_dup_filtered_min3_30467
250325_k562_perturbseq_enhancers_dup_filtered_min3_30468	250325_k562_perturbseq_enhancers_dup_filtered_min3_30468
250325_k562_perturbseq_enhancers_dup_filtered_min3_30469	250325_k562_perturbseq_enhancers_dup_filtered_min3_30469
250325_k562_perturbseq_enhancers_dup_filtered_min3_30470	250325_k562_perturbseq_enhancers_dup_filtered_min3_30470
250325_k562_perturbseq_enhancers_dup_filtered_min3_30471	250325_k562_perturbseq_enhancers_dup_filtered_min3_30471
250325_k562_perturbseq_enhancers_dup_filtered_min3_30472	250325_k562_perturbseq_enhancers_dup_filtered_min3_30472
250325_k562_perturbseq_enhancers_dup_filtered_min3_30473	250325_k562_perturbseq_enhancers_dup_filtered_min3_30473
250325_k562_perturbseq_enhancers_dup_filtered_min3_30474	250325_k562_perturbseq_enhancers_dup_filtered_min3_30474
250325_k562_perturbseq_enhancers_dup_filtered_min3_30475	250325_k562_perturbseq_enhancers_dup_filtered_min3_30475
250325_k562_perturbseq_enhancers_dup_filtered_min3_30476	250325_k562_perturbseq_enhancers_dup_filtered_min3_30476
250325_k562_perturbseq_enhancers_dup_filtered_min3_30477	250325_k562_perturbseq_enhancers_dup_filtered_min3_30477
250325_k562_perturbseq_enhancers_dup_filtered_min3_30478	250325_k562_perturbseq_enhancers_dup_filtered_min3_30478
250325_k562_perturbseq_enhancers_dup_filtered_min3_30479	250325_k562_perturbseq_enhancers_dup_filtered_min3_30479
250325_k562_perturbseq_enhancers_dup_filtered_min3_30480	250325_k562_perturbseq_enhancers_dup_filtered_min3_30480
250325_k562_perturbseq_enhancers_dup_filtered_min3_30481	250325_k562_perturbseq_enhancers_dup_filtered_min3_30481
250325_k562_perturbseq_enhancers_dup_filtered_min3_30482	250325_k562_perturbseq_enhancers_dup_filtered_min3_30482
250325_k562_perturbseq_enhancers_dup_filtered_min3_30483	250325_k562_perturbseq_enhancers_dup_filtered_min3_30483
250325_k562_perturbseq_enhancers_dup_filtered_min3_30484	250325_k562_perturbseq_enhancers_dup_filtered_min3_30484
250325_k562_perturbseq_enhancers_dup_filtered_min3_30485	250325_k562_perturbseq_enhancers_dup_filtered_min3_30485
250325_k562_perturbseq_enhancers_dup_filtered_min3_30486	250325_k562_perturbseq_enhancers_dup_filtered_min3_30486
250325_k562_perturbseq_enhancers_dup_filtered_min3_30487	250325_k562_perturbseq_enhancers_dup_filtered_min3_30487
250325_k562_perturbseq_enhancers_dup_filtered_min3_30488	250325_k562_perturbseq_enhancers_dup_filtered_min3_30488
250325_k562_perturbseq_enhancers_dup_filtered_min3_30489	250325_k562_perturbseq_enhancers_dup_filtered_min3_30489
250325_k562_perturbseq_enhancers_dup_filtered_min3_30490	250325_k562_perturbseq_enhancers_dup_filtered_min3_30490
